Ríkisfang,Ár,Landsvæði,Mánuður,Value0
Suður-Afríka,2014,"Vesturland, Vestfirðir",Desember,..
Suður-Afríka,2014,Norðurland,Allir,336
Suður-Afríka,2014,Norðurland,Janúar,2
Suður-Afríka,2014,Norðurland,Febrúar,..
Suður-Afríka,2014,Norðurland,Mars,..
Suður-Afríka,2014,Norðurland,Apríl,13
Suður-Afríka,2014,Norðurland,Maí,8
Suður-Afríka,2014,Norðurland,Júní,..
Suður-Afríka,2014,Norðurland,Júlí,37
Suður-Afríka,2014,Norðurland,Ágúst,169
Suður-Afríka,2014,Norðurland,September,70
Suður-Afríka,2014,Norðurland,Október,31
Suður-Afríka,2014,Norðurland,Nóvember,2
Suður-Afríka,2014,Norðurland,Desember,4
Suður-Afríka,2014,Austurland,Allir,125
Suður-Afríka,2014,Austurland,Janúar,2
Suður-Afríka,2014,Austurland,Febrúar,..
Suður-Afríka,2014,Austurland,Mars,6
Suður-Afríka,2014,Austurland,Apríl,12
Suður-Afríka,2014,Austurland,Maí,8
Suður-Afríka,2014,Austurland,Júní,10
Suður-Afríka,2014,Austurland,Júlí,16
Suður-Afríka,2014,Austurland,Ágúst,41
Suður-Afríka,2014,Austurland,September,13
Suður-Afríka,2014,Austurland,Október,17
Suður-Afríka,2014,Austurland,Nóvember,..
Suður-Afríka,2014,Austurland,Desember,..
Suður-Afríka,2014,Suðurland,Allir,162
Suður-Afríka,2014,Suðurland,Janúar,..
Suður-Afríka,2014,Suðurland,Febrúar,..
Suður-Afríka,2014,Suðurland,Mars,22
Suður-Afríka,2014,Suðurland,Apríl,14
Suður-Afríka,2014,Suðurland,Maí,2
Suður-Afríka,2014,Suðurland,Júní,11
Suður-Afríka,2014,Suðurland,Júlí,24
Suður-Afríka,2014,Suðurland,Ágúst,53
Suður-Afríka,2014,Suðurland,September,12
Suður-Afríka,2014,Suðurland,Október,16
Suður-Afríka,2014,Suðurland,Nóvember,4
Suður-Afríka,2014,Suðurland,Desember,4
Suður-Afríka,2013,Allt landið,Allir,1529
Suður-Afríka,2013,Allt landið,Janúar,6
Suður-Afríka,2013,Allt landið,Febrúar,79
Suður-Afríka,2013,Allt landið,Mars,39
Suður-Afríka,2013,Allt landið,Apríl,38
Suður-Afríka,2013,Allt landið,Maí,60
Suður-Afríka,2013,Allt landið,Júní,118
Suður-Afríka,2013,Allt landið,Júlí,175
Suður-Afríka,2013,Allt landið,Ágúst,216
Suður-Afríka,2013,Allt landið,September,172
Suður-Afríka,2013,Allt landið,Október,505
Suður-Afríka,2013,Allt landið,Nóvember,45
Suður-Afríka,2013,Allt landið,Desember,76
Suður-Afríka,2013,Höfuðborgarsvæði,Allir,905
Suður-Afríka,2013,Höfuðborgarsvæði,Janúar,4
Suður-Afríka,2013,Höfuðborgarsvæði,Febrúar,37
Suður-Afríka,2013,Höfuðborgarsvæði,Mars,25
Suður-Afríka,2013,Höfuðborgarsvæði,Apríl,15
Suður-Afríka,2013,Höfuðborgarsvæði,Maí,40
Suður-Afríka,2013,Höfuðborgarsvæði,Júní,55
Suður-Afríka,2013,Höfuðborgarsvæði,Júlí,69
Suður-Afríka,2013,Höfuðborgarsvæði,Ágúst,97
Suður-Afríka,2013,Höfuðborgarsvæði,September,119
Suður-Afríka,2013,Höfuðborgarsvæði,Október,347
Suður-Afríka,2013,Höfuðborgarsvæði,Nóvember,25
Suður-Afríka,2013,Höfuðborgarsvæði,Desember,72
Suður-Afríka,2013,"Vesturland, Vestfirðir",Allir,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Janúar,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Febrúar,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Mars,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Apríl,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Maí,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Júní,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Júlí,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Ágúst,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",September,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Október,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Nóvember,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Desember,..
Suður-Afríka,2013,Suðurnes,Allir,86
Suður-Afríka,2013,Suðurnes,Janúar,..
Suður-Afríka,2013,Suðurnes,Febrúar,6
Suður-Afríka,2013,Suðurnes,Mars,3
Suður-Afríka,2013,Suðurnes,Apríl,11
Suður-Afríka,2013,Suðurnes,Maí,4
Suður-Afríka,2013,Suðurnes,Júní,22
Suður-Afríka,2013,Suðurnes,Júlí,28
Suður-Afríka,2013,Suðurnes,Ágúst,..
Suður-Afríka,2013,Suðurnes,September,8
Suður-Afríka,2013,Suðurnes,Október,..
Suður-Afríka,2013,Suðurnes,Nóvember,..
Suður-Afríka,2013,Suðurnes,Desember,4
Suður-Afríka,2013,"Vesturland, Vestfirðir",Allir,63
Suður-Afríka,2013,"Vesturland, Vestfirðir",Janúar,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Febrúar,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Mars,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Apríl,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Maí,6
Suður-Afríka,2013,"Vesturland, Vestfirðir",Júní,11
Suður-Afríka,2013,"Vesturland, Vestfirðir",Júlí,24
Suður-Afríka,2013,"Vesturland, Vestfirðir",Ágúst,16
Suður-Afríka,2013,"Vesturland, Vestfirðir",September,6
Suður-Afríka,2013,"Vesturland, Vestfirðir",Október,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Nóvember,..
Suður-Afríka,2013,"Vesturland, Vestfirðir",Desember,..
Suður-Afríka,2013,Norðurland,Allir,80
Suður-Afríka,2013,Norðurland,Janúar,..
Suður-Afríka,2013,Norðurland,Febrúar,12
Suður-Afríka,2013,Norðurland,Mars,3
Suður-Afríka,2013,Norðurland,Apríl,4
Suður-Afríka,2013,Norðurland,Maí,2
Suður-Afríka,2013,Norðurland,Júní,8
Suður-Afríka,2013,Norðurland,Júlí,8
Suður-Afríka,2013,Norðurland,Ágúst,34
Suður-Afríka,2013,Norðurland,September,3
Suður-Afríka,2013,Norðurland,Október,6
Suður-Afríka,2013,Norðurland,Nóvember,..
Suður-Afríka,2013,Norðurland,Desember,..
Suður-Afríka,2013,Austurland,Allir,100
Suður-Afríka,2013,Austurland,Janúar,2
Suður-Afríka,2013,Austurland,Febrúar,5
Suður-Afríka,2013,Austurland,Mars,2
Suður-Afríka,2013,Austurland,Apríl,6
Suður-Afríka,2013,Austurland,Maí,6
Suður-Afríka,2013,Austurland,Júní,11
Suður-Afríka,2013,Austurland,Júlí,16
Suður-Afríka,2013,Austurland,Ágúst,27
Suður-Afríka,2013,Austurland,September,15
Suður-Afríka,2013,Austurland,Október,2
Suður-Afríka,2013,Austurland,Nóvember,8
Suður-Afríka,2013,Austurland,Desember,..
Suður-Afríka,2013,Suðurland,Allir,295
Suður-Afríka,2013,Suðurland,Janúar,..
Suður-Afríka,2013,Suðurland,Febrúar,19
Suður-Afríka,2013,Suðurland,Mars,6
Suður-Afríka,2013,Suðurland,Apríl,2
Suður-Afríka,2013,Suðurland,Maí,2
Suður-Afríka,2013,Suðurland,Júní,11
Suður-Afríka,2013,Suðurland,Júlí,30
Suður-Afríka,2013,Suðurland,Ágúst,42
Suður-Afríka,2013,Suðurland,September,21
Suður-Afríka,2013,Suðurland,Október,150
Suður-Afríka,2013,Suðurland,Nóvember,12
Suður-Afríka,2013,Suðurland,Desember,..
Önnur Afríkulönd,2014,Allt landið,Allir,3546
Önnur Afríkulönd,2014,Allt landið,Janúar,50
Önnur Afríkulönd,2014,Allt landið,Febrúar,69
Önnur Afríkulönd,2014,Allt landið,Mars,230
Önnur Afríkulönd,2014,Allt landið,Apríl,229
Önnur Afríkulönd,2014,Allt landið,Maí,529
Önnur Afríkulönd,2014,Allt landið,Júní,376
Önnur Afríkulönd,2014,Allt landið,Júlí,585
Önnur Afríkulönd,2014,Allt landið,Ágúst,451
Önnur Afríkulönd,2014,Allt landið,September,220
Önnur Afríkulönd,2014,Allt landið,Október,407
Önnur Afríkulönd,2014,Allt landið,Nóvember,241
Önnur Afríkulönd,2014,Allt landið,Desember,159
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Allir,2414
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Janúar,33
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Febrúar,12
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Mars,192
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Apríl,209
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Maí,493
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Júní,215
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Júlí,188
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Ágúst,233
Önnur Afríkulönd,2014,Höfuðborgarsvæði,September,130
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Október,354
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Nóvember,198
Önnur Afríkulönd,2014,Höfuðborgarsvæði,Desember,157
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Allir,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Janúar,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Febrúar,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Mars,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Apríl,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Maí,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Júní,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Júlí,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Ágúst,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",September,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Október,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Nóvember,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Desember,..
Önnur Afríkulönd,2014,Suðurnes,Allir,144
Önnur Afríkulönd,2014,Suðurnes,Janúar,1
Önnur Afríkulönd,2014,Suðurnes,Febrúar,40
Önnur Afríkulönd,2014,Suðurnes,Mars,5
Önnur Afríkulönd,2014,Suðurnes,Apríl,2
Önnur Afríkulönd,2014,Suðurnes,Maí,9
Önnur Afríkulönd,2014,Suðurnes,Júní,4
Önnur Afríkulönd,2014,Suðurnes,Júlí,17
Önnur Afríkulönd,2014,Suðurnes,Ágúst,4
Önnur Afríkulönd,2014,Suðurnes,September,34
Önnur Afríkulönd,2014,Suðurnes,Október,14
Önnur Afríkulönd,2014,Suðurnes,Nóvember,12
Önnur Afríkulönd,2014,Suðurnes,Desember,2
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Allir,69
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Janúar,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Febrúar,8
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Mars,2
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Apríl,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Maí,..
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Júní,4
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Júlí,18
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Ágúst,15
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",September,10
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Október,8
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Nóvember,4
Önnur Afríkulönd,2014,"Vesturland, Vestfirðir",Desember,..
Önnur Afríkulönd,2014,Norðurland,Allir,305
Önnur Afríkulönd,2014,Norðurland,Janúar,..
Önnur Afríkulönd,2014,Norðurland,Febrúar,4
Önnur Afríkulönd,2014,Norðurland,Mars,1
Önnur Afríkulönd,2014,Norðurland,Apríl,10
Önnur Afríkulönd,2014,Norðurland,Maí,6
Önnur Afríkulönd,2014,Norðurland,Júní,64
Önnur Afríkulönd,2014,Norðurland,Júlí,167
Önnur Afríkulönd,2014,Norðurland,Ágúst,49
Önnur Afríkulönd,2014,Norðurland,September,..
Önnur Afríkulönd,2014,Norðurland,Október,4
Önnur Afríkulönd,2014,Norðurland,Nóvember,..
Önnur Afríkulönd,2014,Norðurland,Desember,..
Önnur Afríkulönd,2014,Austurland,Allir,101
Önnur Afríkulönd,2014,Austurland,Janúar,..
Önnur Afríkulönd,2014,Austurland,Febrúar,..
Önnur Afríkulönd,2014,Austurland,Mars,4
Önnur Afríkulönd,2014,Austurland,Apríl,4
Önnur Afríkulönd,2014,Austurland,Maí,4
Önnur Afríkulönd,2014,Austurland,Júní,18
Önnur Afríkulönd,2014,Austurland,Júlí,22
Önnur Afríkulönd,2014,Austurland,Ágúst,31
Önnur Afríkulönd,2014,Austurland,September,10
Önnur Afríkulönd,2014,Austurland,Október,6
Önnur Afríkulönd,2014,Austurland,Nóvember,2
Önnur Afríkulönd,2014,Austurland,Desember,..
Önnur Afríkulönd,2014,Suðurland,Allir,513
Önnur Afríkulönd,2014,Suðurland,Janúar,16
Önnur Afríkulönd,2014,Suðurland,Febrúar,5
Önnur Afríkulönd,2014,Suðurland,Mars,26
Önnur Afríkulönd,2014,Suðurland,Apríl,4
Önnur Afríkulönd,2014,Suðurland,Maí,17
Önnur Afríkulönd,2014,Suðurland,Júní,71
Önnur Afríkulönd,2014,Suðurland,Júlí,173
Önnur Afríkulönd,2014,Suðurland,Ágúst,119
Önnur Afríkulönd,2014,Suðurland,September,36
Önnur Afríkulönd,2014,Suðurland,Október,21
Önnur Afríkulönd,2014,Suðurland,Nóvember,25
Önnur Afríkulönd,2014,Suðurland,Desember,..
Önnur Afríkulönd,2013,Allt landið,Allir,1986
Önnur Afríkulönd,2013,Allt landið,Janúar,115
Önnur Afríkulönd,2013,Allt landið,Febrúar,46
Önnur Afríkulönd,2013,Allt landið,Mars,91
Önnur Afríkulönd,2013,Allt landið,Apríl,73
Önnur Afríkulönd,2013,Allt landið,Maí,138
Önnur Afríkulönd,2013,Allt landið,Júní,401
Önnur Afríkulönd,2013,Allt landið,Júlí,235
Önnur Afríkulönd,2013,Allt landið,Ágúst,337
Önnur Afríkulönd,2013,Allt landið,September,221
Önnur Afríkulönd,2013,Allt landið,Október,172
Önnur Afríkulönd,2013,Allt landið,Nóvember,80
Önnur Afríkulönd,2013,Allt landið,Desember,77
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Allir,1448
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Janúar,103
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Febrúar,35
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Mars,75
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Apríl,67
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Maí,119
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Júní,251
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Júlí,150
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Ágúst,194
Önnur Afríkulönd,2013,Höfuðborgarsvæði,September,161
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Október,167
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Nóvember,67
Önnur Afríkulönd,2013,Höfuðborgarsvæði,Desember,59
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Allir,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Janúar,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Febrúar,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Mars,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Apríl,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Maí,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Júní,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Júlí,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Ágúst,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",September,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Október,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Nóvember,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Desember,..
Önnur Afríkulönd,2013,Suðurnes,Allir,50
Önnur Afríkulönd,2013,Suðurnes,Janúar,..
Önnur Afríkulönd,2013,Suðurnes,Febrúar,7
Önnur Afríkulönd,2013,Suðurnes,Mars,..
Önnur Afríkulönd,2013,Suðurnes,Apríl,..
Önnur Afríkulönd,2013,Suðurnes,Maí,2
Önnur Afríkulönd,2013,Suðurnes,Júní,1
Önnur Afríkulönd,2013,Suðurnes,Júlí,..
Önnur Afríkulönd,2013,Suðurnes,Ágúst,18
Önnur Afríkulönd,2013,Suðurnes,September,20
Önnur Afríkulönd,2013,Suðurnes,Október,..
Önnur Afríkulönd,2013,Suðurnes,Nóvember,..
Önnur Afríkulönd,2013,Suðurnes,Desember,2
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Allir,73
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Janúar,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Febrúar,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Mars,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Apríl,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Maí,6
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Júní,12
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Júlí,30
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Ágúst,6
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",September,14
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Október,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Nóvember,..
Önnur Afríkulönd,2013,"Vesturland, Vestfirðir",Desember,5
Önnur Afríkulönd,2013,Norðurland,Allir,242
Önnur Afríkulönd,2013,Norðurland,Janúar,10
Önnur Afríkulönd,2013,Norðurland,Febrúar,4
Önnur Afríkulönd,2013,Norðurland,Mars,11
Önnur Afríkulönd,2013,Norðurland,Apríl,..
Önnur Afríkulönd,2013,Norðurland,Maí,7
Önnur Afríkulönd,2013,Norðurland,Júní,88
Önnur Afríkulönd,2013,Norðurland,Júlí,23
Önnur Afríkulönd,2013,Norðurland,Ágúst,68
Önnur Afríkulönd,2013,Norðurland,September,16
Önnur Afríkulönd,2013,Norðurland,Október,1
Önnur Afríkulönd,2013,Norðurland,Nóvember,11
Önnur Afríkulönd,2013,Norðurland,Desember,3
Önnur Afríkulönd,2013,Austurland,Allir,55
Önnur Afríkulönd,2013,Austurland,Janúar,..
Önnur Afríkulönd,2013,Austurland,Febrúar,..
Önnur Afríkulönd,2013,Austurland,Mars,1
Önnur Afríkulönd,2013,Austurland,Apríl,..
Önnur Afríkulönd,2013,Austurland,Maí,..
Önnur Afríkulönd,2013,Austurland,Júní,31
Önnur Afríkulönd,2013,Austurland,Júlí,2
Önnur Afríkulönd,2013,Austurland,Ágúst,19
Önnur Afríkulönd,2013,Austurland,September,2
Önnur Afríkulönd,2013,Austurland,Október,..
Önnur Afríkulönd,2013,Austurland,Nóvember,..
Önnur Afríkulönd,2013,Austurland,Desember,..
Önnur Afríkulönd,2013,Suðurland,Allir,118
Önnur Afríkulönd,2013,Suðurland,Janúar,2
Önnur Afríkulönd,2013,Suðurland,Febrúar,..
Önnur Afríkulönd,2013,Suðurland,Mars,4
Önnur Afríkulönd,2013,Suðurland,Apríl,6
Önnur Afríkulönd,2013,Suðurland,Maí,4
Önnur Afríkulönd,2013,Suðurland,Júní,18
Önnur Afríkulönd,2013,Suðurland,Júlí,30
Önnur Afríkulönd,2013,Suðurland,Ágúst,32
Önnur Afríkulönd,2013,Suðurland,September,8
Önnur Afríkulönd,2013,Suðurland,Október,4
Önnur Afríkulönd,2013,Suðurland,Nóvember,2
Önnur Afríkulönd,2013,Suðurland,Desember,8
Ástralía,2014,Allt landið,Allir,18788
Ástralía,2014,Allt landið,Janúar,851
Ástralía,2014,Allt landið,Febrúar,697
Ástralía,2014,Allt landið,Mars,985
Ástralía,2014,Allt landið,Apríl,735
Ástralía,2014,Allt landið,Maí,1268
Ástralía,2014,Allt landið,Júní,2933
Ástralía,2014,Allt landið,Júlí,3129
Ástralía,2014,Allt landið,Ágúst,2748
Ástralía,2014,Allt landið,September,2264
Ástralía,2014,Allt landið,Október,1346
Ástralía,2014,Allt landið,Nóvember,914
Ástralía,2014,Allt landið,Desember,918
Ástralía,2014,Höfuðborgarsvæði,Allir,10038
Ástralía,2014,Höfuðborgarsvæði,Janúar,651
Ástralía,2014,Höfuðborgarsvæði,Febrúar,485
Ástralía,2014,Höfuðborgarsvæði,Mars,679
Ástralía,2014,Höfuðborgarsvæði,Apríl,426
Ástralía,2014,Höfuðborgarsvæði,Maí,623
Ástralía,2014,Höfuðborgarsvæði,Júní,1420
Ástralía,2014,Höfuðborgarsvæði,Júlí,1325
Ástralía,2014,Höfuðborgarsvæði,Ágúst,1269
Ástralía,2014,Höfuðborgarsvæði,September,1058
Ástralía,2014,Höfuðborgarsvæði,Október,717
Ástralía,2014,Höfuðborgarsvæði,Nóvember,671
Ástralía,2014,Höfuðborgarsvæði,Desember,714
Ástralía,2014,"Vesturland, Vestfirðir",Allir,..
Ástralía,2014,"Vesturland, Vestfirðir",Janúar,..
Ástralía,2014,"Vesturland, Vestfirðir",Febrúar,..
Ástralía,2014,"Vesturland, Vestfirðir",Mars,..
Ástralía,2014,"Vesturland, Vestfirðir",Apríl,..
Ástralía,2014,"Vesturland, Vestfirðir",Maí,..
Ástralía,2014,"Vesturland, Vestfirðir",Júní,..
Ástralía,2014,"Vesturland, Vestfirðir",Júlí,..
Ástralía,2014,"Vesturland, Vestfirðir",Ágúst,..
Ástralía,2014,"Vesturland, Vestfirðir",September,..
Ástralía,2014,"Vesturland, Vestfirðir",Október,..
Ástralía,2014,"Vesturland, Vestfirðir",Nóvember,..
Ástralía,2014,"Vesturland, Vestfirðir",Desember,..
Ástralía,2014,Suðurnes,Allir,967
Ástralía,2014,Suðurnes,Janúar,35
Ástralía,2014,Suðurnes,Febrúar,24
Ástralía,2014,Suðurnes,Mars,37
Ástralía,2014,Suðurnes,Apríl,48
Ástralía,2014,Suðurnes,Maí,93
Ástralía,2014,Suðurnes,Júní,101
Ástralía,2014,Suðurnes,Júlí,148
Ástralía,2014,Suðurnes,Ágúst,133
Ástralía,2014,Suðurnes,September,143
Ástralía,2014,Suðurnes,Október,115
Ástralía,2014,Suðurnes,Nóvember,47
Ástralía,2014,Suðurnes,Desember,43
Ástralía,2014,"Vesturland, Vestfirðir",Allir,938
Ástralía,2014,"Vesturland, Vestfirðir",Janúar,8
Ástralía,2014,"Vesturland, Vestfirðir",Febrúar,14
Ástralía,2014,"Vesturland, Vestfirðir",Mars,35
Ástralía,2014,"Vesturland, Vestfirðir",Apríl,27
Ástralía,2014,"Vesturland, Vestfirðir",Maí,95
Ástralía,2014,"Vesturland, Vestfirðir",Júní,174
Ástralía,2014,"Vesturland, Vestfirðir",Júlí,189
Ástralía,2014,"Vesturland, Vestfirðir",Ágúst,158
Ástralía,2014,"Vesturland, Vestfirðir",September,134
Ástralía,2014,"Vesturland, Vestfirðir",Október,59
Ástralía,2014,"Vesturland, Vestfirðir",Nóvember,29
Ástralía,2014,"Vesturland, Vestfirðir",Desember,16
Ástralía,2014,Norðurland,Allir,2366
Ástralía,2014,Norðurland,Janúar,22
Ástralía,2014,Norðurland,Febrúar,42
Ástralía,2014,Norðurland,Mars,67
Ástralía,2014,Norðurland,Apríl,68
Ástralía,2014,Norðurland,Maí,126
